trial_id,edge_detection_ms,identity_fusion_ms,policy_reasoning_ms,soar_execution_ms,total_e2e_latency_ms
25,2.654099982464686,0.00200001522898674,0.07539999205619097,0.14650000957772136,2.877999999327585
26,2.7552000246942043,0.0016999838408082724,0.06019999273121357,0.11750002158805728,2.9346000228542835
27,2.22540000686422,0.0019999861251562834,0.055100012104958296,0.10579999070614576,2.3882999958004802
28,1.4309999824035913,0.001300009898841381,0.035999983083456755,0.07740000728517771,1.5456999826710671
29,1.3618000084534287,0.001200009137392044,0.0295999925583601,0.06649998249486089,1.4590999926440418
30,2.6544999855104834,0.0025999906938523054,0.09120002505369484,0.1708999916445464,2.919199992902577
31,3.729499992914498,0.0026999914553016424,0.09290000889450312,0.1472999865654856,3.972399979829788
32,4.35879998258315,0.003500026650726795,0.09579997276887298,0.22070002160035074,4.678800003603101
33,5.950199993094429,0.0037999998312443495,0.10679999832063913,0.215600011870265,6.276400003116578
34,5.943099997239187,0.003100023604929447,0.09269997826777399,0.20260000019334257,6.241499999305233
35,4.697700001997873,0.002500019036233425,0.09439999121241271,0.15469998470507562,4.949299996951595
36,4.240700014634058,0.0024999899324029684,0.0641999940853566,0.1275000104214996,4.434900009073317
37,3.1729000038467348,0.0022999884095042944,0.058600009651854634,0.12179999612271786,3.3555999980308115
38,3.143400012049824,0.0019999861251562834,0.058900011936202645,0.12290000449866056,3.3272000146098435
39,4.024499998195097,0.002300017513334751,0.07489998824894428,0.1824999926611781,4.284199996618554
40,3.3830000029411167,0.001900014467537403,0.060999998822808266,0.1134999911300838,3.559400007361546
41,3.1475000141654164,0.0021999876480549574,0.05319999763742089,0.13719999697059393,3.340099996421486
42,3.076399996643886,0.00200001522898674,0.05629999213851988,0.11789999553002417,3.2525999995414168
43,3.506100008962676,0.0021999876480549574,0.06850002682767808,0.15559999155811965,3.7324000149965286
44,3.9447000017389655,0.002500019036233425,0.0625999819021672,0.12350000906735659,4.133300011744723
45,3.8533000042662024,0.0035999983083456755,0.14620000729337335,0.20629999926313758,4.209400009131059
46,4.105300002265722,0.0023999891709536314,0.06019999273121357,0.13660002150572836,4.304500005673617
47,3.7065999931655824,0.002600019797682762,0.07639999967068434,0.12989999959245324,3.9155000122264028
48,3.212300012819469,0.0023999891709536314,0.06990000838413835,0.13669999316334724,3.421300003537908
49,3.2565000001341105,0.002100015990436077,0.05849997978657484,0.12360000982880592,3.4407000057399273
50,3.1029999954625964,0.001700012944638729,0.05199998850002885,0.11550000635907054,3.2722000032663345
51,3.3613000123295933,0.0024999899324029684,0.06640001083724201,0.13760000001639128,3.5678000131156296
52,3.4768999903462827,0.001900014467537403,0.06269998266361654,0.14340001507662237,3.684900002554059
53,4.6796000096946955,0.0025999906938523054,0.07500001811422408,0.14119999832473695,4.898400016827509
54,4.34260000474751,0.0030999945010989904,0.08870000601746142,0.19719998817890882,4.631599993444979
55,3.4137000038754195,0.002200016751885414,0.07069998537190259,0.12810001499019563,3.614700020989403
56,3.2102999975904822,0.0023999891709536314,0.06439999560825527,0.15259999781847,3.429699980188161
57,2.571299992268905,0.001700012944638729,0.06579997716471553,0.09640000644139946,2.7351999888196588
58,1.2792999914381653,0.001100008375942707,0.03090000245720148,0.06910000229254365,1.3804000045638531
59,1.235299976542592,0.00100000761449337,0.029300019377842546,0.11799999629147351,1.3835999998264015
60,1.659100002143532,0.0014999823179095984,0.03610001294873655,0.07340000593103468,1.7701000033412129
61,1.7183000163640827,0.0016999838408082724,0.042400002712383866,0.12550002429634333,1.8879000272136182
62,2.1521000016946346,0.0015999830793589354,0.05470000905916095,0.10470001143403351,2.313100005267188
63,1.3770000077784061,0.00100000761449337,0.030499999411404133,0.07189999450929463,1.4804000093135983
64,1.9359999860171229,0.001600012183189392,0.047999987145885825,0.09390001650899649,2.0795000018551946
65,1.5824000001884997,0.001700012944638729,0.04320000880397856,0.10039997869171202,1.727700000628829
66,2.680499979760498,0.002300017513334751,0.08460000390186906,0.10989999282173812,2.8772999939974397
67,1.5485000039916486,0.0012999807950109243,0.04120002267882228,0.08469997555948794,1.6756999830249697
68,1.299499999731779,0.001100008375942707,0.030700000934302807,0.06560000474564731,1.396900013787672
69,1.2520999880507588,0.001400010660290718,0.04509999416768551,0.08030000026337802,1.378899993142113
70,1.734199991915375,0.002100015990436077,0.05879998207092285,0.12410001363605261,1.9192000036127865
71,3.5814000002574176,0.0023999891709536314,0.07050001295283437,0.1370999962091446,3.79139999859035
72,2.9731999966315925,0.0015999830793589354,0.053000025218352675,0.10029997793026268,3.128099982859567
73,2.1927999914623797,0.001700012944638729,0.053800002206116915,0.1194999786093831,2.3677999852225184
74,2.292599994689226,0.0020999868866056204,0.05880001117475331,0.1278999843634665,2.4813999771140516
75,1.787699991837144,0.00100000761449337,0.0425000034738332,0.08070000330917537,1.9119000062346458
76,1.9260999979451299,0.001200009137392044,0.04430001717992127,0.08679999154992402,2.058400015812367
